04/02/2026 13:05 - Notas fiscais emitidas entre 04-04-2020 e 04-02-2026

Data da Emissão;Número;Série;Valor;Cliente;CNPJ/CPF;Pedido;Vendedor
22/03/2021 12:12:56;6251;1;1415;Alpha Elétricos ME;34.934.493/0001-81;18475;Mariana Fernandes
22/03/2021 11:40:31;6250;1;231;Blue Consultoria S.A.;58.484.182/0001-97;18474;Mariana Fernandes
22/03/2021 10:48:54;6249;1;78;Advanced Serviços EIRELI;46.315.540/0001-84;18473;Mariana Fernandes
22/03/2021 09:43:09;6248;1;109,848;Brasil Serviços EIRELI;40.702.431/0001-12;18471;Mariana Fernandes
22/03/2021 09:17:21;6247;1;826;Orion Cloud LTDA;67.967.479/0001-21;18469;Amanda Ferreira
19/03/2021 14:31:02;6246;1;5289,624;Media Sistemas Grupo;81.953.784/0001-55;18468;Amanda Ferreira
19/03/2021 10:29:46;6245;1;1063,9;Omega Web S.A.;67.138.158/0001-57;18466;Mariana Fernandes
19/03/2021 10:10:11;6244;1;55;Engineering Serviços Grupo;70.371.771/0001-84;18464;Mariana Fernandes
19/03/2021 10:05:50;6243;1;103;;;18463;Amanda Carvalho
19/03/2021 09:44:28;6242;1;826;Orion Cloud LTDA;67.967.479/0001-21;18462;Amanda Carvalho
19/03/2021 09:21:41;6241;1;267,72;Inova Consultoria LTDA;70.327.304/0001-68;18461;Amanda Carvalho
18/03/2021 13:51:29;6240;1;207,5;Steel Cloud S.A.;61.525.847/0001-22;18460;Amanda Carvalho
18/03/2021 11:31:15;6239;1;345;Advanced Redes LTDA;10.441.889/0001-26;18458;Amanda Carvalho
17/03/2021 13:22:58;6238;1;1480,5;Core Indústria ME;82.180.187/0001-72;18457;Amanda Carvalho
17/03/2021 09:40:59;6237;1;821,5;Brasil Obras Grupo;36.170.949/0001-80;18456;Amanda Carvalho
16/03/2021 16:25:08;6236;1;4139,55;Sea Investimentos Grupo;30.158.620/0001-20;18454;Amanda Carvalho
15/03/2021 14:05:38;6235;1;1530;Health Componentes Grupo;25.487.180/0001-80;18451;Mariana Fernandes
15/03/2021 12:53:45;6234;1;2092,58;Micro Indústria S.A.;26.625.525/0001-68;18450;Mariana Fernandes
15/03/2021 12:48:18;6233;1;1936;Micro Indústria S.A.;26.625.525/0001-68;18449;Amanda Carvalho
12/03/2021 16:58:14;6232;1;128,5;Safe Construções S.A.;45.870.951/0001-63;18446;Amanda Ferreira
12/03/2021 10:07:53;6231;1;161;Sea Alimentos S.A.;62.801.603/0001-63;18442;Amanda Ferreira
12/03/2021 09:46:24;6230;1;334,5;Advanced Redes LTDA;10.441.889/0001-26;18441;Amanda Ferreira
12/03/2021 09:26:19;6229;1;42134,22;Green Serviços S.A.;16.505.614/0001-57;18440;Amanda Ferreira
11/03/2021 14:09:51;6228;1;350;Service Embalagens EIRELI;18.618.763/0001-53;18439;Amanda Ferreira
11/03/2021 14:01:50;6227;1;99;Orion Cloud LTDA;67.967.479/0001-21;18438;Amanda Ferreira
11/03/2021 12:11:17;6226;1;300;Mega Transportes ME;32.180.724/0001-58;18437;Amanda Ferreira
11/03/2021 09:49:05;6225;1;450;Mega Transportes ME;32.180.724/0001-58;18435;Amanda Ferreira
11/03/2021 09:37:04;6224;1;502,5;Media Projetos S.A.;72.271.184/0001-82;18434;Amanda Ferreira
09/03/2021 14:24:36;6223;1;1049;Sea Web S.A.;51.512.813/0001-47;18428;Amanda Ferreira
09/03/2021 14:11:20;6222;1;362,5;Brasil Obras Grupo;36.170.949/0001-80;18427;Amanda Carvalho
09/03/2021 12:46:01;6221;1;1429,85;Consulting Bebidas ME;73.697.246/0001-39;18426;Amanda Carvalho
05/03/2021 15:00:02;6220;1;230;Brasil Serviços EIRELI;40.702.431/0001-12;18421;Mariana Fernandes
05/03/2021 13:38:55;6219;1;1839,36;Micro Embalagens ME;22.199.774/0001-65;18420;Mariana Fernandes
05/03/2021 11:44:10;6217;1;100;Inova Investimentos EIRELI;91.619.723/0001-35;18418;Amanda Carvalho
05/03/2021 10:45:56;6216;1;893,5;Core Indústria ME;82.180.187/0001-72;18417;Amanda Carvalho
05/03/2021 09:53:11;6215;1;503,5;Mega Tecnologia Grupo;71.456.587/0001-22;18415;Amanda Carvalho
05/03/2021 09:41:27;6214;1;334,5;Blue Consultoria S.A.;58.484.182/0001-97;18414;Amanda Carvalho
05/03/2021 09:31:56;6213;1;215;Beta Obras ME;47.133.381/0001-38;18412;Amanda Carvalho
05/03/2021 08:54:42;6212;1;274,5;Elite Componentes LTDA;69.805.411/0001-99;18411;Amanda Carvalho
05/03/2021 08:51:28;6211;1;50;Health Componentes Grupo;25.487.180/0001-80;18410;Amanda Carvalho
04/03/2021 14:58:04;6210;1;635;Health Componentes Grupo;25.487.180/0001-80;18409;Amanda Carvalho
04/03/2021 09:55:00;6209;1;1802,5;Orion Cloud LTDA;67.967.479/0001-21;18404;Amanda Carvalho
04/03/2021 09:51:36;6208;1;635;Health Componentes Grupo;25.487.180/0001-80;18403;Amanda Carvalho
04/03/2021 09:44:58;6207;1;1839,36;Micro Embalagens ME;22.199.774/0001-65;18402;Amanda Carvalho
04/03/2021 09:26:05;6206;1;60;Venture Tecnologia EIRELI;36.803.749/0001-43;18401;Amanda Carvalho
03/03/2021 10:05:16;6205;1;190;Service Web ME;68.679.860/0001-73;18397;Amanda Carvalho
02/03/2021 15:00:23;6204;1;1907,3;Service Redes Grupo;64.697.508/0001-56;18394;Amanda Carvalho
02/03/2021 14:15:31;6203;1;907;Beta Obras ME;47.133.381/0001-38;18393;Amanda Carvalho
01/03/2021 10:17:51;6202;1;2475,99;Creative Web ME;35.250.125/0001-15;18391;Amanda Carvalho
01/03/2021 09:36:50;6201;1;235,71;Sigma Redes S.A.;51.316.565/0001-51;18390;Amanda Carvalho
01/03/2021 09:32:54;6200;1;2476;Creative Web ME;35.250.125/0001-15;18389;Amanda Carvalho
26/02/2021 10:42:35;6199;1;1927,8;Green Serviços S.A.;16.505.614/0001-57;18387;Amanda Carvalho
25/02/2021 14:15:51;6198;1;1980;Beta Obras ME;47.133.381/0001-38;18382;Amanda Carvalho
25/02/2021 12:15:11;6197;1;2258;Energy Transportes Grupo;82.408.515/0001-80;18381;Amanda Ferreira
25/02/2021 10:15:49;6196;1;580;Energy Transportes Grupo;82.408.515/0001-80;18380;Amanda Ferreira
25/02/2021 10:08:35;6195;1;29;Energy Transportes Grupo;82.408.515/0001-80;18379;Amanda Ferreira
25/02/2021 10:04:28;6194;1;414;Sea Alimentos S.A.;62.801.603/0001-63;18378;Mariana Fernandes
25/02/2021 09:47:11;6193;1;16777,12;Holding Elétricos Grupo;95.415.146/0001-38;18377;Mariana Fernandes
25/02/2021 08:59:13;6192;1;235,71;Sigma Redes S.A.;51.316.565/0001-51;18375;Amanda Carvalho
24/02/2021 12:57:39;6191;1;295;Inova Investimentos EIRELI;91.619.723/0001-35;18374;Amanda Carvalho
24/02/2021 10:15:45;6190;1;112,5;Quantum Componentes ME;28.199.151/0001-47;18373;Amanda Carvalho
24/02/2021 09:40:58;6189;1;156;Green Serviços S.A.;16.505.614/0001-57;18372;Amanda Carvalho
24/02/2021 09:36:17;6188;1;195;Media Sistemas Grupo;81.953.784/0001-55;18371;Amanda Carvalho
23/02/2021 13:41:35;6187;1;347,51;Green Embalagens S.A.;69.984.846/0001-16;18369;Amanda Carvalho
23/02/2021 09:36:21;6186;1;1582,6;Green Investimentos EIRELI;87.370.926/0001-15;18366;Amanda Carvalho
22/02/2021 15:57:06;6185;1;1582,6;Venture Tecnologia EIRELI;36.803.749/0001-43;18365;Amanda Carvalho
22/02/2021 09:50:44;6184;1;2317,5;Solution Serviços LTDA;19.807.252/0001-79;18363;Mariana Fernandes
19/02/2021 14:59:38;6183;1;314;Green Embalagens S.A.;69.984.846/0001-16;18361;Mariana Fernandes
18/02/2021 16:04:13;6182;1;4060,1;Micro Indústria S.A.;26.625.525/0001-68;18358;Mariana Fernandes
18/02/2021 11:44:52;6181;1;108;Brasil Serviços EIRELI;40.702.431/0001-12;18356;Mariana Fernandes
17/02/2021 14:46:32;6180;1;150;Omega Manutenção EIRELI;89.748.699/0001-80;18354;Mariana Fernandes
17/02/2021 13:35:23;6179;1;302;Consulting Metalúrgica LTDA;60.706.677/0001-94;18353;Mariana Fernandes
17/02/2021 11:49:06;6178;1;525;Mega Cloud ME;95.819.948/0001-97;18346;Mariana Fernandes
15/02/2021 16:13:30;6177;1;649;Core Indústria ME;82.180.187/0001-72;18342;Mariana Fernandes
15/02/2021 10:27:56;6176;1;269;Sea Metalúrgica LTDA;50.347.577/0001-25;18340;Mariana Fernandes
12/02/2021 14:01:57;6175;1;608,19;Sigma Redes S.A.;51.316.565/0001-51;18336;Amanda Carvalho
12/02/2021 10:42:31;6174;1;593;Advanced Redes LTDA;10.441.889/0001-26;18335;Amanda Carvalho
12/02/2021 10:18:37;6173;1;142;Sigma Redes S.A.;51.316.565/0001-51;18334;Amanda Carvalho
12/02/2021 10:12:22;6172;1;843,9;Sigma Redes S.A.;51.316.565/0001-51;18333;Amanda Carvalho
12/02/2021 10:02:47;6171;1;1146,5;;;18332;Amanda Carvalho
10/02/2021 09:32:54;6170;1;254,12;Delta Projetos S.A.;73.290.866/0001-47;18328;Amanda Carvalho
10/02/2021 09:08:20;6169;1;254,12;Delta Projetos S.A.;73.290.866/0001-47;18327;Amanda Carvalho
10/02/2021 08:58:23;6168;1;277,5;Auto Web LTDA;39.395.823/0001-46;18326;Amanda Carvalho
10/02/2021 08:50:21;6167;1;1410,8;Micro Embalagens ME;22.199.774/0001-65;18325;Amanda Carvalho
10/02/2021 08:32:39;6166;1;526,44;Micro Embalagens ME;22.199.774/0001-65;18324;Amanda Carvalho
10/02/2021 08:22:33;6165;1;750;Advanced Serviços LTDA;48.574.789/0001-79;18323;Amanda Ferreira
09/02/2021 10:35:34;6164;1;261,7;Orion Cloud LTDA;67.967.479/0001-21;18322;Amanda Carvalho
09/02/2021 08:56:58;6163;1;1070;Global Data S.A.;24.390.794/0001-96;18319;Amanda Carvalho
05/02/2021 15:13:57;6162;1;746,7;Mega Cloud ME;95.819.948/0001-97;18316;Amanda Carvalho
05/02/2021 10:27:04;6161;1;494;Health Sistemas ME;69.488.376/0001-91;18314;Amanda Carvalho
05/02/2021 09:36:36;6160;1;766,89;Group Sistemas LTDA;84.591.274/0001-77;18313;Amanda Carvalho
04/02/2021 14:56:54;6159;1;470;Health Sistemas ME;69.488.376/0001-91;18312;Mariana Fernandes
04/02/2021 09:19:10;6158;1;252,5;Health Componentes Grupo;25.487.180/0001-80;18310;Mariana Fernandes
04/02/2021 09:16:25;6157;1;960;Health Componentes Grupo;25.487.180/0001-80;18309;Mariana Fernandes
04/02/2021 09:10:52;6156;1;399,6;Software Eletrônicos S.A.;96.963.649/0001-52;18308;Mariana Fernandes
04/02/2021 09:03:33;6155;1;999,88;Solution Serviços LTDA;19.807.252/0001-79;18307;Mariana Fernandes
03/02/2021 12:41:08;6154;1;1082;Mega Tecnologia Grupo;71.456.587/0001-22;18304;Mariana Fernandes
03/02/2021 12:38:01;6153;1;208,472;Engineering Serviços Grupo;70.371.771/0001-84;18303;Mariana Fernandes
02/02/2021 16:06:31;6152;1;168;Digital Data LTDA;80.655.397/0001-48;18301;Mariana Fernandes
02/02/2021 12:18:41;6151;1;1117,248;Creative Web ME;35.250.125/0001-15;18300;Mariana Fernandes
02/02/2021 09:48:53;6150;1;1050,2;Red Consultoria Grupo;69.641.357/0001-80;18299;Mariana Fernandes
01/02/2021 15:28:41;6149;1;159;Solution Serviços LTDA;19.807.252/0001-79;18297;Mariana Fernandes
01/02/2021 15:23:10;6148;1;999,88;Solution Serviços LTDA;19.807.252/0001-79;18296;Mariana Fernandes
01/02/2021 15:02:47;6147;1;2408,5;Sea Metalúrgica LTDA;50.347.577/0001-25;18295;Mariana Fernandes
01/02/2021 14:52:40;6146;1;2408,5;Sea Metalúrgica LTDA;50.347.577/0001-25;18294;Mariana Fernandes
01/02/2021 11:41:39;6145;1;763,4;Sigma Redes S.A.;51.316.565/0001-51;18293;Mariana Fernandes
01/02/2021 11:35:58;6144;1;1126,5;;;18292;Mariana Fernandes
01/02/2021 10:35:47;6143;1;665;Service Componentes ME;64.287.385/0001-69;18291;Amanda Carvalho
21/01/2021 16:04:07;6142;1;1973;Micro Indústria S.A.;26.625.525/0001-68;18283;Amanda Carvalho
21/01/2021 16:01:14;6141;1;3605,6;Micro Indústria S.A.;26.625.525/0001-68;18282;Amanda Carvalho
21/01/2021 15:56:23;6140;1;195;Sea Metalúrgica LTDA;50.347.577/0001-25;18281;Mariana Fernandes
21/01/2021 15:47:52;6139;1;390;Sea Metalúrgica LTDA;50.347.577/0001-25;18280;Mariana Fernandes
21/01/2021 11:36:02;6138;1;245;Health Sistemas ME;69.488.376/0001-91;18278;Mariana Fernandes
21/01/2021 09:20:04;6137;1;554,4;Health Componentes Grupo;25.487.180/0001-80;18274;Mariana Fernandes
21/01/2021 08:48:52;6136;1;285;Sea Web S.A.;51.512.813/0001-47;18273;Mariana Fernandes
21/01/2021 08:42:10;6135;1;1027,2;Smart Transportes ME;53.884.597/0001-34;18272;Mariana Fernandes
20/01/2021 16:27:15;6134;1;90;Orion Química EIRELI;37.771.611/0001-60;18271;Mariana Fernandes
19/01/2021 10:38:15;6133;1;470;Health Sistemas ME;69.488.376/0001-91;18270;Mariana Fernandes
19/01/2021 10:30:03;6132;1;118,68;Engineering Serviços Grupo;70.371.771/0001-84;18269;Mariana Fernandes
19/01/2021 10:20:52;6131;1;82;Solution Eletrônicos LTDA;83.216.374/0001-79;18268;Mariana Fernandes
19/01/2021 10:18:26;6130;1;82;Health Sistemas ME;69.488.376/0001-91;18267;Mariana Fernandes
19/01/2021 09:53:32;6129;1;199;Orion Química EIRELI;37.771.611/0001-60;18266;Mariana Fernandes
19/01/2021 09:47:19;6128;1;1915,9;Micro Embalagens ME;22.199.774/0001-65;18265;Amanda Carvalho
15/01/2021 16:42:21;6127;1;269,8;Dynamic Data Grupo;15.878.836/0001-66;18261;Amanda Carvalho
15/01/2021 14:43:56;6126;1;512;Micro Indústria S.A.;26.625.525/0001-68;18260;Amanda Carvalho
15/01/2021 14:39:54;6125;1;604;Micro Indústria S.A.;26.625.525/0001-68;18259;Mariana Fernandes
15/01/2021 14:24:25;6124;1;221,6447;Core Indústria ME;82.180.187/0001-72;18258;Mariana Fernandes
15/01/2021 12:54:19;6123;1;3340,152;;;18257;Amanda Carvalho
15/01/2021 10:42:52;6122;1;738;Health Sistemas ME;69.488.376/0001-91;18255;Amanda Carvalho
14/01/2021 15:43:27;6121;1;120;Inova Investimentos EIRELI;91.619.723/0001-35;18252;Amanda Carvalho
14/01/2021 15:04:57;6120;1;961,4;Service Tecnologia S.A.;23.853.949/0001-93;18251;Mariana Fernandes
14/01/2021 11:12:32;6118;1;363,15;Solar Sistemas EIRELI;14.560.369/0001-54;18250;Mariana Fernandes
14/01/2021 09:32:11;6117;1;218;Sigma Elétricos S.A.;64.802.210/0001-72;18248;Amanda Carvalho
14/01/2021 09:26:49;6116;1;327,1;Creative Embalagens ME;23.198.636/0001-29;18247;Amanda Carvalho
14/01/2021 09:20:50;6115;1;3478;Energy Transportes Grupo;82.408.515/0001-80;18246;Mariana Fernandes
13/01/2021 09:07:16;6114;1;2668;Creative Web ME;35.250.125/0001-15;18244;Mariana Fernandes
13/01/2021 09:04:24;6113;1;1380;Delta Web ME;15.910.304/0001-15;18243;Amanda Carvalho
12/01/2021 16:29:49;6112;1;816,75;Quantum Componentes ME;28.199.151/0001-47;18242;Amanda Carvalho
12/01/2021 16:03:34;6111;1;116;Dynamic Comércio S.A.;25.894.931/0001-40;18241;Amanda Carvalho
12/01/2021 13:33:43;6110;1;321;Smart Transportes ME;53.884.597/0001-34;18239;Amanda Carvalho
12/01/2021 13:15:20;6109;1;16;Engineering Serviços Grupo;70.371.771/0001-84;18238;Amanda Carvalho
12/01/2021 10:20:38;6108;1;242;Elite Componentes Grupo;77.605.237/0001-74;18236;Amanda Carvalho
12/01/2021 08:43:42;6107;1;342,5;Fast Projetos S.A.;89.154.986/0001-55;18235;Mariana Fernandes
12/01/2021 08:33:28;6106;1;5691,74;Elite Bebidas S.A.;80.137.565/0001-21;18234;Mariana Fernandes
11/01/2021 16:44:50;6105;1;431;Health Sistemas ME;69.488.376/0001-91;18233;Mariana Fernandes
11/01/2021 10:29:24;6104;1;20;Orion Obras Grupo;98.459.981/0001-88;18230;Mariana Fernandes
11/01/2021 08:14:34;6103;1;5691,74;Elite Bebidas S.A.;80.137.565/0001-21;18228;Mariana Fernandes
11/01/2021 08:09:20;6102;1;720;Solution Serviços LTDA;19.807.252/0001-79;18227;Mariana Fernandes
08/01/2021 16:47:40;6101;1;3968,144;Holding Elétricos Grupo;95.415.146/0001-38;18226;Mariana Fernandes
08/01/2021 15:53:43;6100;1;26,5;Gold Cloud EIRELI;18.891.385/0001-54;18225;Mariana Fernandes
08/01/2021 14:16:26;6099;1;594,9;Quantum Componentes ME;28.199.151/0001-47;18224;Mariana Fernandes
08/01/2021 13:54:19;6098;1;3015;Steel Cloud S.A.;61.525.847/0001-22;18223;Amanda Carvalho
08/01/2021 10:05:01;6096;1;3019,95;Engineering Serviços Grupo;70.371.771/0001-84;18221;Amanda Carvalho
08/01/2021 09:31:53;6095;1;180;Sea Metalúrgica LTDA;50.347.577/0001-25;18220;Amanda Carvalho
08/01/2021 09:27:52;6094;1;49,5;Sea Metalúrgica LTDA;50.347.577/0001-25;18219;Mariana Fernandes
08/01/2021 09:25:45;6093;1;194,9;Sea Metalúrgica LTDA;50.347.577/0001-25;18218;Mariana Fernandes
08/01/2021 09:20:54;6092;1;880;Sea Metalúrgica LTDA;50.347.577/0001-25;18217;Mariana Fernandes
08/01/2021 09:03:58;6091;1;1106,7;Micro Embalagens ME;22.199.774/0001-65;18216;Mariana Fernandes
07/01/2021 14:08:37;6090;1;315;Fast Projetos S.A.;89.154.986/0001-55;18214;Mariana Fernandes
07/01/2021 10:34:27;6089;1;55,35;Mega Tecnologia Grupo;71.456.587/0001-22;18213;Mariana Fernandes
07/01/2021 10:13:52;6088;1;2534,4;Mega Tecnologia Grupo;71.456.587/0001-22;18212;Mariana Fernandes
06/01/2021 16:47:49;6087;1;2787,75;Engineering Serviços Grupo;70.371.771/0001-84;18209;Mariana Fernandes
06/01/2021 14:08:47;6086;1;295;Inova Investimentos EIRELI;91.619.723/0001-35;18208;Mariana Fernandes
06/01/2021 13:56:12;6085;1;110;Advanced Embalagens Grupo;79.919.717/0001-38;18207;Mariana Fernandes
06/01/2021 13:48:38;6084;1;157,5;Engineering Embalagens ME;88.242.903/0001-36;18206;Amanda Carvalho
06/01/2021 13:27:52;6083;1;1169;Sigma Redes S.A.;51.316.565/0001-51;18205;Mariana Fernandes
06/01/2021 12:55:20;6082;1;2864,25;Engineering Serviços Grupo;70.371.771/0001-84;18204;Mariana Fernandes
06/01/2021 09:11:49;6081;1;370;Auto Web LTDA;39.395.823/0001-46;18202;Mariana Fernandes
06/01/2021 09:09:00;6080;1;1945,5;Service Componentes ME;64.287.385/0001-69;18201;Mariana Fernandes
05/01/2021 16:57:40;6079;1;596;Health Sistemas ME;69.488.376/0001-91;18200;Mariana Fernandes
04/01/2021 14:59:32;6078;1;1775;Health Componentes Grupo;25.487.180/0001-80;18197;Amanda Carvalho
04/01/2021 14:28:17;6077;1;3171;Health Componentes Grupo;25.487.180/0001-80;18195;Amanda Carvalho
04/01/2021 14:25:32;6076;1;1530;Health Componentes Grupo;25.487.180/0001-80;18194;Amanda Carvalho
04/01/2021 14:21:35;6075;1;168;Health Componentes Grupo;25.487.180/0001-80;18193;Amanda Carvalho
30/12/2020 16:27:49;6074;1;766,2;Micro Indústria S.A.;26.625.525/0001-68;18192;Amanda Carvalho
30/12/2020 16:23:19;6073;1;427,8;Solar Sistemas EIRELI;14.560.369/0001-54;18191;Amanda Carvalho
30/12/2020 09:19:07;6072;1;225;Health Sistemas ME;69.488.376/0001-91;18187;Amanda Carvalho
30/12/2020 09:15:30;6071;1;98,5;Global Metalúrgica ME;92.252.372/0001-28;18186;Amanda Carvalho
29/12/2020 15:28:28;6070;1;491;;;18184;Mariana Fernandes
29/12/2020 15:05:43;6069;1;6758,1;Media Sistemas Grupo;81.953.784/0001-55;18183;Mariana Fernandes
29/12/2020 10:37:54;6068;1;504;Creative Web ME;35.250.125/0001-15;18181;Mariana Fernandes
28/12/2020 16:40:18;6067;1;36,9;Red Consultoria Grupo;69.641.357/0001-80;18180;Mariana Fernandes
28/12/2020 16:22:53;6066;1;70,2;Red Consultoria Grupo;69.641.357/0001-80;18179;Mariana Fernandes
28/12/2020 11:36:31;6065;1;771,88;Advanced Embalagens Grupo;79.919.717/0001-38;18176;Mariana Fernandes
24/12/2020 12:38:33;6064;1;1046,94;Food Transportes EIRELI;31.243.837/0001-79;18170;Mariana Fernandes
23/12/2020 11:51:43;6063;1;1939,5;Mega Tecnologia Grupo;71.456.587/0001-22;18169;Mariana Fernandes
23/12/2020 11:48:55;6062;1;307;Mega Tecnologia Grupo;71.456.587/0001-22;18168;Mariana Fernandes
23/12/2020 11:45:47;6061;1;302;Sea Alimentos S.A.;62.801.603/0001-63;18167;Mariana Fernandes
23/12/2020 09:14:01;6060;1;885;Elite Bebidas S.A.;80.137.565/0001-21;18166;Mariana Fernandes
23/12/2020 09:11:02;6059;1;4583;Elite Bebidas S.A.;80.137.565/0001-21;18165;Mariana Fernandes
23/12/2020 08:45:36;6058;1;298;Sigma Consultoria EIRELI;23.354.296/0001-34;18164;Mariana Fernandes
22/12/2020 14:29:20;6057;1;3000;Steel Cloud S.A.;61.525.847/0001-22;18162;Mariana Fernandes
22/12/2020 11:26:24;6056;1;320,62;Core Indústria ME;82.180.187/0001-72;18161;Mariana Fernandes
21/12/2020 09:32:28;6055;1;1212,5;Sea Investimentos Grupo;30.158.620/0001-20;18158;Mariana Fernandes
17/12/2020 10:23:17;6054;1;160;Plastic Data EIRELI;66.881.178/0001-83;18149;Mariana Fernandes
16/12/2020 12:08:33;6053;1;139,65;Service Web EIRELI;23.181.435/0001-94;18145;Mariana Fernandes
15/12/2020 14:09:45;6052;1;375,75;Solar Sistemas EIRELI;14.560.369/0001-54;18141;Mariana Fernandes
15/12/2020 11:59:28;6051;1;2809,35;Media Sistemas Grupo;81.953.784/0001-55;18140;Mariana Fernandes
15/12/2020 10:52:28;6049;1;54;Prime Móveis S.A.;67.365.869/0001-41;18138;Mariana Fernandes
15/12/2020 10:43:51;6048;1;150,75;Prime Móveis S.A.;67.365.869/0001-41;18137;Amanda Carvalho
15/12/2020 10:20:56;6047;1;201;Red Consultoria Grupo;69.641.357/0001-80;18136;Amanda Carvalho
15/12/2020 09:42:53;6046;1;96;Creative Embalagens ME;23.198.636/0001-29;18135;Mariana Fernandes
15/12/2020 09:28:35;6045;1;225;Alpha Comércio LTDA;39.169.132/0001-52;18134;Amanda Carvalho
15/12/2020 09:11:03;6044;1;260,13;Marketing Elétricos EIRELI;76.373.920/0001-20;18133;Amanda Carvalho
14/12/2020 15:51:35;6043;1;899,9;Power Alimentos EIRELI;24.400.545/0001-30;18131;Amanda Carvalho
14/12/2020 14:31:07;6042;1;314;Sea Investimentos Grupo;30.158.620/0001-20;18130;Mariana Fernandes
14/12/2020 09:36:15;6041;1;5020;Steel Cloud S.A.;61.525.847/0001-22;18127;Mariana Fernandes
14/12/2020 08:59:07;6040;1;1679,2;Micro Indústria S.A.;26.625.525/0001-68;18126;Mariana Fernandes
11/12/2020 14:34:09;6039;1;361,95;Health Sistemas ME;69.488.376/0001-91;18125;Mariana Fernandes
11/12/2020 14:29:21;6038;1;1675,5;Sea Investimentos Grupo;30.158.620/0001-20;18124;Mariana Fernandes
11/12/2020 10:34:14;6037;1;337,5;Quantum Componentes ME;28.199.151/0001-47;18123;Mariana Fernandes
11/12/2020 09:45:52;6036;1;951,8;Elite Bebidas S.A.;80.137.565/0001-21;18122;Mariana Fernandes
11/12/2020 09:37:04;6035;1;225;Digital Data LTDA;80.655.397/0001-48;18120;Mariana Fernandes
10/12/2020 10:56:28;6034;1;76;Sea Web S.A.;51.512.813/0001-47;18116;Amanda Ferreira
10/12/2020 10:50:25;6033;1;410;Sea Web S.A.;51.512.813/0001-47;18115;Amanda Ferreira
10/12/2020 10:18:40;6032;1;558,26;Core Indústria ME;82.180.187/0001-72;18114;Amanda Ferreira
10/12/2020 09:00:42;6031;1;865;Creative Embalagens ME;23.198.636/0001-29;18113;Mariana Fernandes
10/12/2020 08:43:00;6030;1;1318,5;Safe Serviços Grupo;80.335.702/0001-38;18112;Mariana Fernandes
09/12/2020 13:50:40;6029;1;1055;Nexus Componentes Grupo;45.928.990/0001-10;18111;Mariana Fernandes
09/12/2020 13:47:56;6028;1;615;Auto Web LTDA;39.395.823/0001-46;18110;Mariana Fernandes
09/12/2020 10:53:08;6027;1;;Dynamic Tecnologia LTDA;82.459.645/0001-45;18107;Mariana Fernandes
09/12/2020 09:02:00;6026;1;592,8;Creative Web ME;35.250.125/0001-15;18106;Mariana Fernandes
09/12/2020 08:31:45;6025;1;932;Steel Cloud S.A.;61.525.847/0001-22;18102;Mariana Fernandes
07/12/2020 10:33:35;6024;1;8055,5;Micro Indústria S.A.;26.625.525/0001-68;18099;Mariana Fernandes
07/12/2020 10:23:17;6023;1;8731,71;Holding Elétricos Grupo;95.415.146/0001-38;18098;Mariana Fernandes
07/12/2020 10:18:57;6022;1;6400;Mega Tecnologia Grupo;71.456.587/0001-22;18097;Mariana Fernandes
07/12/2020 10:04:24;6021;1;4143;Venture Metalúrgica ME;51.820.399/0001-47;18096;Amanda Carvalho
07/12/2020 09:35:28;6020;1;300;Nexus Componentes Grupo;45.928.990/0001-10;18095;Mariana Fernandes
07/12/2020 09:24:25;6019;1;1596;Group Redes Grupo;96.934.197/0001-27;18094;Mariana Fernandes
07/12/2020 09:10:45;6018;1;2010;Energy Transportes Grupo;82.408.515/0001-80;18093;Mariana Fernandes
07/12/2020 08:56:01;6018;1;2010;Energy Transportes Grupo;82.408.515/0001-80;18093;Mariana Fernandes
07/12/2020 08:49:14;6018;1;2010;Energy Transportes Grupo;82.408.515/0001-80;18093;Mariana Fernandes
04/12/2020 12:51:34;6016;1;28,9;Venture Tecnologia EIRELI;36.803.749/0001-43;18091;Mariana Fernandes
04/12/2020 10:57:18;6015;1;90;Sea Investimentos Grupo;30.158.620/0001-20;18089;Mariana Fernandes
04/12/2020 10:36:40;6014;1;100;Group Sistemas LTDA;84.591.274/0001-77;18087;Mariana Fernandes
03/12/2020 15:46:51;6013;1;2583;Prime Móveis S.A.;67.365.869/0001-41;18086;Mariana Fernandes
03/12/2020 15:17:25;6012;1;139,5;Elite Projetos Grupo;56.691.296/0001-18;18082;Mariana Fernandes
02/12/2020 11:01:34;6011;1;351,5;Power Alimentos EIRELI;24.400.545/0001-30;18079;Mariana Fernandes
02/12/2020 10:50:17;6010;1;310,5;Power Alimentos EIRELI;24.400.545/0001-30;18078;Mariana Fernandes
01/12/2020 16:37:44;6009;1;55,2;Service Web EIRELI;23.181.435/0001-94;18076;Amanda Ferreira
01/12/2020 14:54:51;6008;1;882,2698;Group Sistemas LTDA;84.591.274/0001-77;18075;Mariana Fernandes
01/12/2020 11:18:02;6007;1;1642,5;;;18074;Mariana Fernandes
30/11/2020 16:21:29;6006;1;315;Plastic Data EIRELI;66.881.178/0001-83;18073;Mariana Fernandes
30/11/2020 09:47:16;6005;1;105;Solution Eletrônicos LTDA;83.216.374/0001-79;18070;Mariana Fernandes
27/11/2020 14:15:26;6004;1;1804,9;Core Indústria ME;82.180.187/0001-72;18068;Mariana Fernandes
